Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
2023-04-19T09:15:00+02:00;PT15M;Onshore;Flanders;Dso;309.12;352.7;259.0;432.4;376.2;286.4;482.1;371.6;286.6;475.5;361.1;268.5;454.0;1353.86;0.23;''
2023-04-19T09:30:00+02:00;PT15M;Onshore;Flanders;Dso;305.31;347.7;259.7;433.2;367.9;275.7;471.8;362.6;276.0;465.4;376.3;283.6;477.5;1353.86;0.23;''
2023-04-19T09:45:00+02:00;PT15M;Onshore;Flanders;Dso;295.04;345.0;261.9;433.7;360.3;267.2;462.1;355.0;268.2;455.4;394.4;301.2;499.2;1353.86;0.22;''
2023-04-19T10:00:00+02:00;PT15M;Onshore;Flanders;Dso;300.59;346.0;280.6;396.1;353.7;261.1;453.7;348.4;259.0;449.0;414.2;318.8;522.1;1353.86;0.22;''
2023-04-19T10:15:00+02:00;PT15M;Onshore;Flanders;Dso;296.82;357.2;267.1;426.1;348.2;257.3;443.6;344.0;248.2;444.3;434.0;339.2;542.4;1353.86;0.22;''
2023-04-19T10:30:00+02:00;PT15M;Onshore;Flanders;Dso;291.62;365.2;280.7;440.4;344.0;256.2;436.2;339.3;240.7;441.2;452.9;357.6;561.4;1353.86;0.22;''
2023-04-19T10:45:00+02:00;PT15M;Onshore;Flanders;Dso;275.02;376.4;293.6;457.1;340.0;253.3;428.9;334.9;234.9;435.4;471.3;378.1;582.6;1353.86;0.2;''
2023-04-19T11:00:00+02:00;PT15M;Onshore;Flanders;Dso;353.7;373.2;306.9;425.7;332.3;250.1;420.6;328.5;229.9;428.6;494.0;397.2;602.4;1353.86;0.26;''
2023-04-19T11:15:00+02:00;PT15M;Onshore;Flanders;Dso;345.19;387.4;296.1;462.6;334.7;251.0;418.7;328.8;234.4;428.3;513.9;417.9;623.1;1353.86;0.25;''
2023-04-19T11:30:00+02:00;PT15M;Onshore;Flanders;Dso;350.7;400.9;310.6;486.1;338.2;257.6;422.7;334.4;245.7;429.7;534.4;439.5;642.8;1353.86;0.26;''
2023-04-19T11:45:00+02:00;PT15M;Onshore;Flanders;Dso;360.75;414.0;328.2;511.6;345.9;267.9;429.4;341.6;256.5;437.6;555.6;458.2;664.3;1353.86;0.27;''
2023-04-19T12:00:00+02:00;PT15M;Onshore;Flanders;Dso;323.37;419.7;341.1;488.9;360.7;278.5;441.7;354.8;270.9;451.3;575.9;480.3;684.9;1353.86;0.24;''
2023-04-19T12:15:00+02:00;PT15M;Onshore;Flanders;Dso;363.9;435.8;340.8;523.6;373.6;288.6;453.7;367.8;281.3;470.1;598.1;501.4;705.0;1353.86;0.27;''
2023-04-19T12:30:00+02:00;PT15M;Onshore;Flanders;Dso;354.56;451.8;360.2;545.8;385.0;295.4;468.8;380.8;289.7;486.7;615.2;520.7;725.3;1353.86;0.26;''
2023-04-19T12:45:00+02:00;PT15M;Onshore;Flanders;Dso;396.73;468.3;379.2;566.0;401.6;305.5;486.6;396.6;301.9;509.8;640.5;544.2;748.4;1353.86;0.29;''
2023-04-19T13:00:00+02:00;PT15M;Onshore;Flanders;Dso;407.92;486.6;407.0;558.0;422.9;321.2;504.8;419.0;316.1;535.9;671.1;575.1;779.7;1353.86;0.3;''
2023-04-19T13:15:00+02:00;PT15M;Onshore;Flanders;Dso;441.15;501.4;406.4;593.0;441.2;329.0;511.6;436.1;323.0;559.1;689.3;594.3;799.5;1353.86;0.33;''
2023-04-19T13:30:00+02:00;PT15M;Onshore;Flanders;Dso;436.1;519.2;427.6;609.1;456.7;336.1;510.7;454.0;329.1;580.0;699.0;603.7;808.5;1353.86;0.32;''
2023-04-19T13:45:00+02:00;PT15M;Onshore;Flanders;Dso;433.97;533.9;446.4;624.1;472.8;343.2;517.4;470.2;334.8;598.2;704.2;606.7;813.5;1353.86;0.32;''
2023-04-19T14:00:00+02:00;PT15M;Onshore;Flanders;Dso;481.7;540.0;475.8;598.2;490.5;351.8;524.9;490.5;343.1;611.2;703.7;606.3;811.8;1353.86;0.36;''
2023-04-19T14:15:00+02:00;PT15M;Onshore;Flanders;Dso;503.57;554.7;480.4;628.8;506.2;363.3;534.4;506.2;354.0;615.9;697.3;602.3;807.3;1353.86;0.37;''
2023-04-19T14:30:00+02:00;PT15M;Onshore;Flanders;Dso;519.47;572.6;500.1;652.3;521.3;377.7;543.8;522.7;360.9;619.2;689.0;593.9;798.2;1353.86;0.38;''
2023-04-19T14:45:00+02:00;PT15M;Onshore;Flanders;Dso;558.99;586.2;514.9;675.5;534.2;391.2;558.2;536.2;375.7;621.8;673.3;577.8;783.0;1353.86;0.41;''
2023-04-19T15:00:00+02:00;PT15M;Onshore;Flanders;Dso;538.4;598.1;539.5;652.8;547.7;405.2;571.0;550.6;398.9;627.6;645.9;549.3;754.4;1353.86;0.4;''
2023-04-19T15:15:00+02:00;PT15M;Onshore;Flanders;Dso;537.33;612.4;539.8;679.7;561.4;420.3;586.7;563.6;429.3;634.2;624.0;529.0;732.4;1353.86;0.4;''
2023-04-19T15:30:00+02:00;PT15M;Onshore;Flanders;Dso;558.77;625.8;548.5;696.0;575.3;434.0;599.3;575.5;459.3;641.4;605.0;509.9;716.0;1353.86;0.41;''
2023-04-19T15:45:00+02:00;PT15M;Onshore;Flanders;Dso;564.49;635.3;553.2;710.1;585.5;445.9;613.8;587.0;487.3;647.8;588.1;493.2;696.3;1353.86;0.42;''
2023-04-19T16:00:00+02:00;PT15M;Onshore;Flanders;Dso;507.78;640.5;584.5;699.0;595.6;455.2;627.6;598.7;506.7;658.3;565.8;471.6;676.5;1353.86;0.38;''
2023-04-19T16:15:00+02:00;PT15M;Onshore;Flanders;Dso;534.75;648.8;581.0;717.4;606.8;465.3;644.2;609.6;525.4;670.4;547.4;452.6;657.3;1353.86;0.39;''
2023-04-19T16:30:00+02:00;PT15M;Onshore;Flanders;Dso;517.48;655.4;584.7;725.3;617.2;471.2;662.6;619.2;539.4;685.8;529.7;434.2;637.1;1353.86;0.38;''
2023-04-19T16:45:00+02:00;PT15M;Onshore;Flanders;Dso;521.96;662.3;584.1;732.3;630.0;481.0;683.1;632.7;553.2;701.7;509.8;414.1;620.3;1353.86;0.39;''
2023-04-19T17:00:00+02:00;PT15M;Onshore;Flanders;Dso;583.01;666.3;608.9;723.8;646.2;496.3;702.7;647.9;569.8;717.2;489.9;393.7;597.9;1353.86;0.43;''
2023-04-19T17:15:00+02:00;PT15M;Onshore;Flanders;Dso;586.19;669.1;600.6;739.6;655.0;508.2;711.5;655.4;582.3;726.5;473.0;376.0;580.9;1353.86;0.43;''
2023-04-19T17:30:00+02:00;PT15M;Onshore;Flanders;Dso;591.42;667.5;598.1;742.2;659.3;518.8;712.1;659.6;588.9;730.0;455.9;360.0;563.9;1353.86;0.44;''
2023-04-19T17:45:00+02:00;PT15M;Onshore;Flanders;Dso;624.81;662.0;588.9;741.5;662.6;527.7;712.5;663.0;588.3;729.0;437.2;340.8;545.3;1353.86;0.46;''
2023-04-19T18:00:00+02:00;PT15M;Onshore;Flanders;Dso;623.44;638.8;584.6;698.9;661.8;529.5;710.0;662.2;584.0;726.7;421.1;324.9;528.3;1353.86;0.46;''
2023-04-19T18:15:00+02:00;PT15M;Onshore;Flanders;Dso;567.04;627.7;569.1;707.6;658.7;526.1;703.5;659.5;580.8;717.7;404.8;307.6;513.4;1353.86;0.42;''
2023-04-19T18:30:00+02:00;PT15M;Onshore;Flanders;Dso;572.49;619.6;560.2;712.1;655.9;515.0;693.0;656.3;575.9;708.5;387.4;292.4;498.2;1353.86;0.42;''
2023-04-19T18:45:00+02:00;PT15M;Onshore;Flanders;Dso;621.31;607.6;542.6;708.2;646.0;498.2;684.2;645.9;565.4;693.8;371.4;276.7;481.0;1353.86;0.46;''
2023-04-19T19:00:00+02:00;PT15M;Onshore;Flanders;Dso;614.12;595.8;537.5;661.1;629.8;472.7;666.6;631.0;543.9;672.4;352.2;257.1;459.9;1353.86;0.45;''
2023-04-19T19:15:00+02:00;PT15M;Onshore;Flanders;Dso;572.74;581.8;513.1;663.6;619.7;448.9;658.1;619.7;523.9;654.6;340.0;243.1;448.6;1353.86;0.42;''
2023-04-19T19:30:00+02:00;PT15M;Onshore;Flanders;Dso;535.31;571.7;503.9;658.9;611.0;426.6;654.2;611.2;504.4;641.6;328.4;233.3;439.4;1353.86;0.4;''
2023-04-19T19:45:00+02:00;PT15M;Onshore;Flanders;Dso;562.81;559.7;491.2;650.6;602.1;404.1;648.2;601.3;486.9;626.1;321.4;225.4;429.9;1353.86;0.42;''
2023-04-19T20:00:00+02:00;PT15M;Onshore;Flanders;Dso;524.94;549.3;483.7;612.6;587.9;389.0;639.0;587.6;470.0;611.0;316.7;220.0;425.8;1353.86;0.39;''
2023-04-19T20:15:00+02:00;PT15M;Onshore;Flanders;Dso;499.66;540.9;463.1;619.8;580.5;383.8;638.8;581.4;461.6;600.6;313.8;217.3;422.0;1353.86;0.37;''
2023-04-19T20:30:00+02:00;PT15M;Onshore;Flanders;Dso;457.0;534.3;459.4;620.8;578.8;388.4;644.9;577.9;455.2;597.4;311.3;216.2;420.0;1353.86;0.34;''
2023-04-19T20:45:00+02:00;PT15M;Onshore;Flanders;Dso;423.92;529.3;453.9;618.1;575.3;394.0;657.1;575.8;449.4;598.4;313.0;217.2;421.1;1353.86;0.31;''
2023-04-19T21:00:00+02:00;PT15M;Onshore;Flanders;Dso;419.22;549.2;478.3;615.7;575.5;403.6;676.3;575.9;446.3;597.0;319.0;223.1;427.4;1353.86;0.31;''
2023-04-19T21:15:00+02:00;PT15M;Onshore;Flanders;Dso;449.29;553.2;472.1;640.0;577.5;417.3;688.9;576.0;441.5;597.5;323.3;227.7;431.5;1353.86;0.33;''
2023-04-19T21:30:00+02:00;PT15M;Onshore;Flanders;Dso;456.57;558.1;482.7;649.9;582.0;435.7;697.1;580.8;439.8;602.4;326.1;229.5;434.4;1353.86;0.34;''
2023-04-19T21:45:00+02:00;PT15M;Onshore;Flanders;Dso;461.25;566.8;493.1;662.6;590.3;457.3;712.8;588.8;443.2;615.1;328.6;233.1;437.7;1353.86;0.34;''
2023-04-19T22:00:00+02:00;PT15M;Onshore;Flanders;Dso;499.7;555.4;487.9;615.8;607.8;486.4;729.8;607.0;454.0;634.3;332.5;236.6;441.0;1353.86;0.37;''
2023-04-19T22:15:00+02:00;PT15M;Onshore;Flanders;Dso;524.81;566.8;489.6;643.7;616.7;508.6;736.7;614.5;462.6;645.9;335.3;241.3;443.8;1353.86;0.39;''
2023-04-19T22:30:00+02:00;PT15M;Onshore;Flanders;Dso;560.73;576.4;505.1;658.4;622.3;530.1;734.7;620.3;467.6;655.3;337.2;243.6;446.5;1353.86;0.41;''
2023-04-19T22:45:00+02:00;PT15M;Onshore;Flanders;Dso;619.8;587.2;519.3;671.4;625.9;544.3;736.2;621.7;471.1;662.7;340.8;247.0;450.0;1353.86;0.46;''
2023-04-19T23:00:00+02:00;PT15M;Onshore;Flanders;Dso;641.58;608.8;553.9;672.0;630.5;554.7;732.1;626.2;475.5;666.3;344.2;250.2;453.5;1353.86;0.47;''
2023-04-19T23:15:00+02:00;PT15M;Onshore;Flanders;Dso;659.34;605.5;538.4;679.8;629.5;559.4;728.1;626.9;476.9;671.2;346.7;252.6;455.6;1353.86;0.49;''
2023-04-19T23:30:00+02:00;PT15M;Onshore;Flanders;Dso;671.43;603.2;536.3;686.4;630.7;557.6;726.0;628.1;478.0;675.9;348.0;254.5;456.9;1353.86;0.5;''
2023-04-19T23:45:00+02:00;PT15M;Onshore;Flanders;Dso;669.5;600.8;527.7;688.9;630.2;551.8;727.3;628.1;480.0;678.5;349.2;255.0;457.9;1353.86;0.49;''
2023-04-20T00:00:00+02:00;PT15M;Onshore;Flanders;Dso;616.08;603.9;549.5;666.6;592.1;509.2;691.1;592.0;465.6;643.2;517.7;445.3;644.0;1353.86;0.46;''
2023-04-20T00:15:00+02:00;PT15M;Onshore;Flanders;Dso;624.57;596.7;532.7;674.9;590.4;498.8;682.7;588.4;460.6;639.2;519.8;453.9;640.4;1353.86;0.46;''
2023-04-20T00:30:00+02:00;PT15M;Onshore;Flanders;Dso;614.91;590.6;522.2;676.6;584.5;486.6;673.0;582.4;452.4;631.9;521.3;456.6;636.7;1353.86;0.45;''
2023-04-20T00:45:00+02:00;PT15M;Onshore;Flanders;Dso;609.14;584.4;511.6;675.6;575.1;471.4;662.5;574.6;438.4;623.5;521.5;456.8;631.6;1353.86;0.45;''
2023-04-20T01:00:00+02:00;PT15M;Onshore;Flanders;Dso;585.94;603.6;546.1;659.8;562.6;454.7;647.9;560.9;419.4;612.2;254.9;191.7;368.3;1353.86;0.43;''
2023-04-20T01:15:00+02:00;PT15M;Onshore;Flanders;Dso;548.48;588.1;521.7;660.1;549.1;441.6;635.6;546.9;394.5;606.9;249.3;187.3;364.7;1353.86;0.41;''
2023-04-20T01:30:00+02:00;PT15M;Onshore;Flanders;Dso;534.98;573.8;508.7;655.4;539.1;432.1;624.9;537.0;369.3;607.0;245.8;185.8;365.0;1353.86;0.4;''
2023-04-20T01:45:00+02:00;PT15M;Onshore;Flanders;Dso;527.12;559.7;492.6;647.1;522.1;419.8;616.8;519.6;342.1;603.1;244.4;187.9;366.5;1353.86;0.39;''
2023-04-20T02:00:00+02:00;PT15M;Onshore;Flanders;Dso;534.27;538.4;471.0;601.8;507.5;402.4;602.2;504.7;319.8;597.4;244.3;190.0;368.6;1353.86;0.39;''
2023-04-20T02:15:00+02:00;PT15M;Onshore;Flanders;Dso;520.62;522.3;439.1;599.6;490.2;387.4;587.9;488.3;308.7;592.1;244.2;189.8;366.6;1353.86;0.38;''
2023-04-20T02:30:00+02:00;PT15M;Onshore;Flanders;Dso;497.99;507.4;424.5;585.3;476.8;371.5;572.6;473.3;307.3;588.9;243.9;189.0;362.3;1353.86;0.37;''
2023-04-20T02:45:00+02:00;PT15M;Onshore;Flanders;Dso;479.57;492.7;408.1;566.9;461.9;353.4;552.3;457.4;299.3;584.8;244.8;187.2;360.0;1353.86;0.35;''
2023-04-20T03:00:00+02:00;PT15M;Onshore;Flanders;Dso;467.2;477.0;394.6;547.0;444.9;336.5;535.4;440.9;288.2;578.8;247.0;186.3;359.3;1353.86;0.35;''
2023-04-20T03:15:00+02:00;PT15M;Onshore;Flanders;Dso;479.25;461.8;359.3;548.3;429.9;322.4;523.1;426.7;281.0;570.8;247.9;183.9;358.3;1353.86;0.35;''
2023-04-20T03:30:00+02:00;PT15M;Onshore;Flanders;Dso;445.79;448.9;348.3;529.3;418.3;310.4;517.1;414.9;278.4;562.0;249.1;179.9;356.4;1353.86;0.33;''
2023-04-20T03:45:00+02:00;PT15M;Onshore;Flanders;Dso;416.03;430.9;332.8;510.1;409.6;301.7;508.6;405.8;274.3;552.7;251.5;175.8;355.4;1353.86;0.31;''
2023-04-20T04:00:00+02:00;PT15M;Onshore;Flanders;Dso;421.12;414.0;320.5;484.4;400.9;296.4;501.3;396.4;275.0;539.8;251.8;171.5;356.0;1353.86;0.31;''
2023-04-20T04:15:00+02:00;PT15M;Onshore;Flanders;Dso;404.71;396.1;283.8;487.6;392.4;296.1;493.3;388.8;276.4;526.8;251.9;170.0;357.5;1353.86;0.3;''
2023-04-20T04:30:00+02:00;PT15M;Onshore;Flanders;Dso;378.58;387.3;276.3;479.1;387.0;297.7;485.6;383.6;280.7;513.1;254.5;166.3;361.5;1353.86;0.28;''
2023-04-20T04:45:00+02:00;PT15M;Onshore;Flanders;Dso;390.58;381.0;272.8;470.8;383.7;299.3;484.6;383.3;289.0;506.4;256.2;161.1;363.3;1353.86;0.29;''
2023-04-20T05:00:00+02:00;PT15M;Onshore;Flanders;Dso;404.66;376.0;273.6;466.9;385.5;305.9;485.0;385.3;298.5;504.4;257.9;158.6;365.9;1353.86;0.3;''
2023-04-20T05:15:00+02:00;PT15M;Onshore;Flanders;Dso;389.21;372.6;277.3;457.7;382.9;307.6;484.2;383.9;301.8;503.4;259.6;162.2;363.8;1353.86;0.29;''
2023-04-20T05:30:00+02:00;PT15M;Onshore;Flanders;Dso;400.18;371.0;282.5;450.7;381.5;303.1;486.6;381.4;304.9;503.7;260.9;164.9;361.5;1353.86;0.3;''
2023-04-20T05:45:00+02:00;PT15M;Onshore;Flanders;Dso;404.56;373.9;291.8;450.4;378.0;299.8;489.2;379.1;304.8;502.4;262.4;170.3;359.7;1353.86;0.3;''
2023-04-20T06:00:00+02:00;PT15M;Onshore;Flanders;Dso;419.34;386.5;305.1;458.6;374.1;294.1;490.6;376.0;302.4;501.9;263.9;174.0;359.3;1353.86;0.31;''
2023-04-20T06:15:00+02:00;PT15M;Onshore;Flanders;Dso;422.32;390.3;310.7;459.9;371.7;288.5;489.4;373.9;302.7;499.4;265.8;178.9;361.5;1353.86;0.31;''
2023-04-20T06:30:00+02:00;PT15M;Onshore;Flanders;Dso;445.54;390.0;306.3;459.4;371.3;285.0;488.8;373.4;304.5;497.9;267.7;182.5;362.8;1353.86;0.33;''
2023-04-20T06:45:00+02:00;PT15M;Onshore;Flanders;Dso;448.17;386.7;299.9;453.1;370.5;283.7;491.1;373.0;304.8;497.3;270.3;186.2;366.7;1353.86;0.33;''
2023-04-20T07:00:00+02:00;PT15M;Onshore;Flanders;Dso;420.54;384.0;291.6;458.2;371.3;283.7;485.7;373.3;307.1;494.8;271.1;189.7;368.9;1353.86;0.31;''
2023-04-20T07:15:00+02:00;PT15M;Onshore;Flanders;Dso;388.76;380.6;276.1;469.6;373.1;280.7;479.5;374.3;300.0;489.7;272.0;194.8;373.0;1353.86;0.29;''
2023-04-20T07:30:00+02:00;PT15M;Onshore;Flanders;Dso;360.04;379.2;279.8;470.8;373.3;280.1;466.1;375.4;295.9;486.8;274.3;201.8;378.6;1353.86;0.27;''
2023-04-20T07:45:00+02:00;PT15M;Onshore;Flanders;Dso;395.8;373.2;280.0;466.7;371.7;274.9;452.6;373.9;283.9;480.9;276.3;207.2;385.3;1353.86;0.29;''
2023-04-20T08:00:00+02:00;PT15M;Onshore;Flanders;Dso;367.59;364.0;284.1;428.4;363.0;267.2;439.5;364.9;272.9;468.1;279.2;211.8;387.4;1353.86;0.27;''
2023-04-20T08:15:00+02:00;PT15M;Onshore;Flanders;Dso;350.95;364.0;271.5;440.5;362.1;267.1;441.6;363.4;269.4;466.1;281.0;212.8;385.4;1353.86;0.26;''
2023-04-20T08:30:00+02:00;PT15M;Onshore;Flanders;Dso;352.99;369.8;280.6;453.3;367.7;274.6;457.8;370.5;277.2;470.2;283.4;211.0;382.3;1353.86;0.26;''
2023-04-20T08:45:00+02:00;PT15M;Onshore;Flanders;Dso;381.43;385.6;297.9;469.6;377.3;284.5;477.0;379.8;285.5;477.3;286.1;206.5;381.1;1353.86;0.28;''
2023-04-20T09:00:00+02:00;PT15M;Onshore;Flanders;Dso;364.51;401.3;322.0;462.7;392.2;299.9;495.3;395.4;300.3;490.7;288.0;205.9;378.7;1353.86;0.27;''
2023-04-20T09:15:00+02:00;PT15M;Onshore;Flanders;Dso;333.31;417.6;319.3;494.0;406.0;315.8;507.2;408.6;309.8;503.3;291.4;202.1;376.1;1353.86;0.25;''
2023-04-20T09:30:00+02:00;PT15M;Onshore;Flanders;Dso;315.59;430.3;335.9;508.7;418.0;327.3;515.9;422.7;320.0;512.4;294.5;196.1;374.9;1353.86;0.23;''
2023-04-20T09:45:00+02:00;PT15M;Onshore;Flanders;Dso;347.53;448.7;356.8;526.7;436.8;345.1;528.5;441.0;335.6;526.8;297.6;194.0;374.0;1353.86;0.26;''
2023-04-20T10:00:00+02:00;PT15M;Onshore;Flanders;Dso;345.3;401.1;332.8;461.7;467.4;376.4;552.6;472.3;366.8;554.8;301.2;192.6;373.5;1353.86;0.26;''
2023-04-20T10:15:00+02:00;PT15M;Onshore;Flanders;Dso;318.97;407.1;318.0;491.0;482.1;395.9;561.5;488.6;383.4;568.2;305.0;194.3;375.4;1353.86;0.24;''
2023-04-20T10:30:00+02:00;PT15M;Onshore;Flanders;Dso;310.86;409.1;320.9;497.0;487.2;408.9;563.9;492.1;389.9;570.4;308.7;197.8;379.0;1353.86;0.23;''
2023-04-20T10:45:00+02:00;PT15M;Onshore;Flanders;Dso;303.85;406.1;321.2;495.9;487.1;415.7;561.7;492.8;393.1;571.4;311.9;199.8;382.2;1353.86;0.22;''
2023-04-20T11:00:00+02:00;PT15M;Onshore;Flanders;Dso;312.88;458.7;389.0;516.6;479.8;406.8;551.6;484.2;381.9;566.8;315.2;203.3;386.0;1353.86;0.23;''
2023-04-20T11:15:00+02:00;PT15M;Onshore;Flanders;Dso;298.37;443.9;353.5;526.6;470.8;395.3;541.1;474.6;372.0;566.1;318.8;205.9;388.7;1353.86;0.22;''
2023-04-20T11:30:00+02:00;PT15M;Onshore;Flanders;Dso;293.17;436.4;351.4;519.6;462.1;380.1;528.5;464.7;359.9;566.9;321.7;211.0;391.5;1353.86;0.22;''
2023-04-20T11:45:00+02:00;PT15M;Onshore;Flanders;Dso;308.66;426.3;344.4;511.3;451.1;359.2;511.4;452.3;343.4;561.9;325.0;214.0;396.2;1353.86;0.23;''
2023-04-20T12:00:00+02:00;PT15M;Onshore;Flanders;Dso;333.48;425.0;352.5;488.8;429.5;335.3;491.6;431.2;323.5;547.1;329.2;219.0;399.9;1353.86;0.25;''
2023-04-20T12:15:00+02:00;PT15M;Onshore;Flanders;Dso;322.81;415.7;326.8;496.3;411.2;318.9;474.4;414.1;308.2;532.8;333.4;222.8;403.2;1353.86;0.24;''
2023-04-20T12:30:00+02:00;PT15M;Onshore;Flanders;Dso;302.57;412.0;324.6;496.3;397.4;304.6;463.0;397.6;301.7;517.8;337.3;224.5;405.8;1353.86;0.22;''
2023-04-20T12:45:00+02:00;PT15M;Onshore;Flanders;Dso;295.99;405.8;319.6;492.1;379.2;289.3;448.8;379.1;289.2;496.9;340.8;229.2;409.7;1353.86;0.22;''
2023-04-20T13:00:00+02:00;PT15M;Onshore;Flanders;Dso;304.19;385.9;310.8;447.0;355.6;268.0;425.0;355.1;269.7;469.4;347.0;234.5;417.1;1353.86;0.22;''
2023-04-20T13:15:00+02:00;PT15M;Onshore;Flanders;Dso;321.65;380.3;290.9;455.9;338.6;252.2;409.1;338.0;255.1;444.9;349.9;238.0;420.8;1353.86;0.24;''
2023-04-20T13:30:00+02:00;PT15M;Onshore;Flanders;Dso;328.28;377.3;290.1;454.8;325.2;238.0;393.0;323.7;241.6;420.5;350.4;238.0;420.2;1353.86;0.24;''
2023-04-20T13:45:00+02:00;PT15M;Onshore;Flanders;Dso;334.03;375.3;290.0;453.4;311.9;224.0;380.6;311.0;227.5;401.4;349.3;237.3;418.8;1353.86;0.25;''
2023-04-20T14:00:00+02:00;PT15M;Onshore;Flanders;Dso;330.15;359.7;294.0;419.3;300.3;210.4;368.1;298.4;214.1;381.8;345.4;233.9;414.8;1353.86;0.24;''
2023-04-20T14:15:00+02:00;PT15M;Onshore;Flanders;Dso;371.8;354.6;276.2;432.0;293.2;196.3;356.8;290.8;198.6;366.9;340.3;229.0;410.1;1353.86;0.27;''
2023-04-20T14:30:00+02:00;PT15M;Onshore;Flanders;Dso;357.85;352.4;273.3;435.5;286.7;183.0;349.3;282.0;183.1;354.4;334.4;222.9;404.1;1353.86;0.26;''
2023-04-20T14:45:00+02:00;PT15M;Onshore;Flanders;Dso;346.58;350.7;272.7;434.8;282.4;172.8;342.4;278.6;171.9;346.2;325.6;214.3;396.5;1353.86;0.26;''
2023-04-20T15:00:00+02:00;PT15M;Onshore;Flanders;Dso;331.6;347.8;281.3;407.8;281.9;168.2;342.1;279.4;169.4;344.0;315.7;202.7;385.6;1353.86;0.24;''
2023-04-20T15:15:00+02:00;PT15M;Onshore;Flanders;Dso;324.09;345.5;263.2;423.1;282.6;166.7;343.6;278.4;173.7;346.1;304.0;193.0;374.0;1353.86;0.24;''
2023-04-20T15:30:00+02:00;PT15M;Onshore;Flanders;Dso;301.66;342.5;262.3;427.5;281.6;166.5;347.1;278.2;179.7;351.8;297.0;186.6;366.7;1353.86;0.22;''
2023-04-20T15:45:00+02:00;PT15M;Onshore;Flanders;Dso;309.47;339.1;259.8;430.0;284.6;170.2;356.2;283.0;188.9;361.9;287.7;176.8;358.5;1353.86;0.23;''
2023-04-20T16:00:00+02:00;PT15M;Onshore;Flanders;Dso;344.36;340.8;269.7;402.4;293.6;178.9;367.6;294.4;207.5;376.8;278.9;168.7;350.5;1353.86;0.25;''
2023-04-20T16:15:00+02:00;PT15M;Onshore;Flanders;Dso;303.23;334.6;251.3;413.5;296.1;181.6;372.5;300.0;214.0;384.0;271.1;161.4;341.1;1353.86;0.22;''
2023-04-20T16:30:00+02:00;PT15M;Onshore;Flanders;Dso;327.22;328.1;248.1;413.7;294.3;179.5;374.3;298.1;212.3;384.2;264.4;151.4;333.6;1353.86;0.24;''
2023-04-20T16:45:00+02:00;PT15M;Onshore;Flanders;Dso;332.27;321.1;241.6;409.5;290.2;175.9;372.7;293.3;210.7;382.7;257.1;144.1;327.1;1353.86;0.25;''
2023-04-20T17:00:00+02:00;PT15M;Onshore;Flanders;Dso;290.88;312.6;237.5;403.2;282.1;168.2;363.9;287.2;204.6;375.7;249.4;138.6;318.9;1353.86;0.21;''
2023-04-20T17:15:00+02:00;PT15M;Onshore;Flanders;Dso;244.79;305.1;234.8;396.0;273.2;160.2;350.0;280.6;201.5;370.7;242.5;131.6;313.2;1353.86;0.18;''
2023-04-20T17:30:00+02:00;PT15M;Onshore;Flanders;Dso;237.35;300.4;232.7;390.6;263.9;153.0;335.8;272.0;198.2;362.2;234.4;125.4;305.5;1353.86;0.18;''
2023-04-20T17:45:00+02:00;PT15M;Onshore;Flanders;Dso;262.87;297.1;233.0;385.3;252.8;141.3;316.8;259.0;189.9;347.7;226.3;117.9;300.6;1353.86;0.19;''
2023-04-20T18:00:00+02:00;PT15M;Onshore;Flanders;Dso;268.22;296.4;226.0;351.9;233.1;122.0;293.1;238.6;174.2;327.8;219.8;111.6;292.9;1353.86;0.2;''
2023-04-20T18:15:00+02:00;PT15M;Onshore;Flanders;Dso;287.57;292.1;212.2;363.5;221.2;109.7;277.1;225.6;162.2;312.0;214.6;104.8;283.7;1353.86;0.21;''
2023-04-20T18:30:00+02:00;PT15M;Onshore;Flanders;Dso;280.05;287.9;211.5;365.6;212.7;101.8;265.9;217.8;153.2;299.6;208.6;98.9;277.9;1353.86;0.21;''
2023-04-20T18:45:00+02:00;PT15M;Onshore;Flanders;Dso;290.77;283.2;209.2;366.7;204.6;94.8;259.6;208.7;143.0;287.1;202.7;94.9;271.9;1353.86;0.21;''
2023-04-20T19:00:00+02:00;PT15M;Onshore;Flanders;Dso;273.76;277.3;209.1;366.3;197.2;87.9;254.5;201.2;134.5;277.5;194.4;86.7;264.9;1353.86;0.2;''
2023-04-20T19:15:00+02:00;PT15M;Onshore;Flanders;Dso;215.77;275.0;208.7;365.7;195.9;87.4;252.4;198.7;128.9;268.3;188.4;82.7;260.5;1353.86;0.16;''
2023-04-20T19:30:00+02:00;PT15M;Onshore;Flanders;Dso;199.57;274.3;210.9;367.7;195.0;90.6;257.1;197.2;124.7;263.2;185.9;79.5;254.3;1353.86;0.15;''
2023-04-20T19:45:00+02:00;PT15M;Onshore;Flanders;Dso;214.15;272.6;215.1;366.9;191.8;93.6;259.0;194.4;120.9;256.7;181.5;76.7;251.2;1353.86;0.16;''
